book_id,title,genre
7626,"Best Friends for Never (The Clique, #2)",chick-lit|realistic-fiction|series|the-clique|young-adult
7627,"Death of Kings (The Saxon Stories, #6)",bernard-cornwell|fiction|historical|historical-fiction|history
7628,Onward: How Starbucks Fought for Its Life without Losing Its Soul,biography|business|leadership|non-fiction|nonfiction
7629,Auschwitz,history|holocaust|non-fiction|nonfiction|wwii
7630,The Long Walk: The True Story of a Trek to Freedom,adventure|biography|history|non-fiction|nonfiction
7631,Three Fates,contemporary-romance|fiction|nora-roberts|romance|romantic-suspense
7632,"Passenger (Passenger, #1)",fantasy|historical-fiction|romance|time-travel|young-adult
7633,"Born in Death (In Death, #23)",in-death|in-death-series|jd-robb|mystery|romance
7634,"Close Your Eyes, Hold Hands",audio|coming-of-age|fiction|library|young-adult
7635,"A Pocket Full of Rye (Miss Marple, #7)",agatha-christie|crime|fiction|mysteries|mystery
7636,Of Course I Love You...! Till I Find Someone Better...,1|durjoy-datta|fiction|love|romance
7637,"Virgin River (Virgin River, #1)",contemporary|contemporary-romance|robyn-carr|romance|series
7638,The Algebraist,fiction|sci-fi|science-fiction|scifi|sf
7639,درخت زیبای من,childhood|childrens|drama|favourites|novel
7640,Stone Mattress: Nine Tales,canadian|fantasy|fiction|read-in-2015|short-stories
7641,The Whistling Season,coming-of-age|fiction|historical-fiction|montana|western
7642,"Rebel Spring (Falling Kingdoms, #2)",fantasy|high-fantasy|magic|series|young-adult
7643,"NYPD Red 2 (NYPD Red, #2)",crime|fiction|james-patterson|mystery|patterson
7644,Chesapeake,fiction|historical|historical-fiction|history|michener
7645,The List,fiction|legal-thriller|mystery|steve-martini|thriller
7646,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),children|children-s-books|childrens|fiction|kids
7647,"Devil in a Blue Dress (Easy Rawlins, #1)",african-american|fiction|mystery|mystery-thriller|noir
7648,Shakespeare's Romeo and Juliet,classic|fiction|literature|plays|shakespeare
7649,The Killer Inside Me,crime|fiction|horror|mystery|noir
7650,Lady Audley's Secret,19th-century|classic|fiction|mystery|victorian
7651,All the Names,fiction|novels|portugal|portuguese|saramago
7652,"Lucia, Lucia",adriana-trigiani|chick-lit|fiction|historical-fiction|romance
7653,Tiger Lily,fairy-tales|fantasy|retellings|romance|young-adult
7654,"Return (Redemption, #3)",christian|christian-fiction|fiction|karen-kingsbury|romance
7655,"The Ruby in the Smoke (Sally Lockhart, #1)",fiction|historical|historical-fiction|mystery|young-adult
7656,Georgiana: Duchess of Devonshire,18th-century|biography|history|non-fiction|nonfiction
7657,"Scarlet (Scarlet, #1)",fantasy|historical|historical-fiction|romance|young-adult
7658,Stealing Parker,contemporary|romance|series|sports|young-adult
7659,The Weekenders,chick-lit|fiction|mary-kay-andrews|mystery|romance
7660,"Fables, Vol. 5: The Mean Seasons",comics|cómics|fantasy|graphic-novel|graphic-novels
7661,Dom Casmurro,brazil|brazilian-literature|fiction|literatura-brasileira|romance
7662,The Illuminatus! Trilogy,fantasy|fiction|humor|sci-fi|science-fiction
7663,"Lockdown (Escape from Furnace, #1)",dystopia|dystopian|horror|science-fiction|young-adult
7664,The Final Solution,crime|fiction|historical-fiction|mystery|sherlock-holmes
7665,Beachcombers,audiobook|chick-lit|fiction|nancy-thayer|romance
7666,"Chew, Vol. 2: International Flavor",comics-graphic-novels|fiction|graphic-novel|graphic-novels|mystery
7667,Lost Souls,fantasy|fiction|horror|paranormal|vampires
7668,The Secret Agent,classic|espionage|fiction|literature|mystery
7669,The Way of Zen,buddhism|non-fiction|philosophy|religion|zen
7670,"Nexus (Nexus, #1)",cyberpunk|fiction|sci-fi|science-fiction|scifi
7671,The Wolf and the Dove,historical|historical-fiction|historical-romance|medieval|romance
7672,"The Traitor (Divergent, #0.4)",dystopia|dystopian|fiction|short-stories|young-adult
7673,Nora Webster,fiction|historical-fiction|ireland|irish|literary-fiction
7674,"Requiem (Providence, #2)",angels|fantasy|paranormal|romance|young-adult
7675,"The Emperor's Tomb (Cotton Malone, #6)",fiction|historical-fiction|mystery|steve-berry|thriller
7676,"Fear Nothing (Detective D.D. Warren, #7)",lisa-gardner|mystery|series|suspense|thriller
7677,Baking: From My Home to Yours,baking|cookbook|cookbooks|cooking|food
7678,Promises to Keep,audio|chick-lit|fiction|jane-green|romance
7679,"For You (The 'Burg, #1)",contemporary|contemporary-romance|kristen-ashley|romance|romantic-suspense
7680,"Love★Com, Vol. 1",comics|manga|mangas|romance|shoujo
7681,"Elephants Can Remember (Hercule Poirot, #37)",agatha-christie|crime|fiction|mysteries|mystery
7682,"Friend-Zoned (Friend-Zoned, #1)",contemporary|contemporary-romance|friends-to-lovers|funny|romance
7683,What to Expect the First Year (What to Expect),baby|non-fiction|nonfiction|parenting|reference
7684,The Gift,chick-lit|danielle-steel|danielle-steele|fiction|romance
7685,The Lions of Little Rock,civil-rights|historical|historical-fiction|middle-grade|young-adult
7686,Self Matters: Creating Your Life from the Inside Out,non-fiction|nonfiction|psychology|self-help|self-improvement
7687,"Hollowland (The Hollows, #1)",dystopian|horror|kindle|young-adult|zombies
7688,"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)",comics|graphic-novels|historical-fiction|manga|mangá
7689,Finding Nemo,children|children-s-books|childrens|disney|movies
7690,Calling Doctor Amelia Bedelia,children|children-s-books|childrens|kids|picture-books
7691,"Timeless (Parasol Protectorate, #5)",fantasy|paranormal|romance|steampunk|vampires
7692,"These High, Green Hills (Mitford Years, #3)",christian|christian-fiction|fiction|jan-karon|series
7693,How Google Works,business|management|non-fiction|nonfiction|technology
7694,"Killing Sarai (In the Company of Killers, #1)",contemporary|dark|new-adult|romance|series
7695,The Time of My Life,chick-lit|contemporary|fiction|library|romance
7696,"Now We Are Six (Winnie-the-Pooh, #4)",children|children-s-books|childrens|fiction|poetry
7697,"The Captive Part II / The Power (The Secret Circle, #2-3)",fantasy|paranormal|romance|witches|young-adult
7698,Ladies' Night,audio|chick-lit|fiction|mary-kay-andrews|romance
7699,Family Pictures ,chick-lit|contemporary|fiction|first-reads|jane-green
7700,"Taken by Midnight (Midnight Breed, #8)",lara-adrian|paranormal|paranormal-romance|romance|vampires
7701,Os Maias,fiction|literatura-portuguesa|portugal|portuguese-authors|school
7702,"The Law of Moses (The Law of Moses, #1)",contemporary|new-adult|paranormal|romance|young-adult
7703,Good as Gone,fiction|mystery|mystery-thriller|suspense|thriller
7704,Holding the Dream (Dream Trilogy #2),contemporary|contemporary-romance|nora-roberts|romance|series
7705,"Fallen Crest Family (Fallen Crest High, #2)",high-school|new-adult|romance|series|young-adult
7706,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",fiction|historical-fiction|historical-romance|jane-austen|romance
7707,"L.A. Requiem (Elvis Cole, #8)",crime|fiction|mystery|robert-crais|thriller
7708,A Grown-Up Kind of Pretty,audio|chick-lit|fiction|mystery|southern
7709,Is It Just Me?,biography|humor|humour|memoir|non-fiction
7710,"Eventide (Plainsong, #2)",colorado|contemporary|contemporary-fiction|fiction|literary-fiction
7711,Fahrenheit 451: The Authorized Adaptation,comics|fiction|graphic-novel|graphic-novels|science-fiction
7712,"Special A, Vol. 1 (Special A, #1)",manga|manga-read|mangas|romance|shoujo
7713,All You Need Is Kill,fiction|sci-fi|science-fiction|scifi|war
7714,The Bronze Bow,fiction|historical|historical-fiction|newbery|young-adult
7715,On Love,1001|fiction|non-fiction|philosophy|romance
7716,A Civil Action,fiction|history|law|non-fiction|nonfiction
7717,Millions of Cats,children|children-s-books|childrens|picture-book|picture-books
7718,"Dark Challenge (Dark, #5)",christine-feehan|paranormal|paranormal-romance|romance|vampire
7719,Mistress,fiction|james-patterson|mystery|patterson|thriller
7720,Grandfather's Journey,caldecott|childrens|historical-fiction|picture-book|picture-books
7721,"Savannah Blues (Weezie and Bebe Mysteries, #1)",chick-lit|fiction|mary-kay-andrews|mystery|romance
7722,Excavation,action-adventure|adventure|fiction|james-rollins|thriller
7723,Discourse on Method,french|non-fiction|nonfiction|philosophy|science
7724,"Scarecrow (Shane Schofield, #3)",action|adventure|fiction|matthew-reilly|thriller
7725,"Endlessly (Paranormalcy, #3)",fantasy|paranormal|romance|vampires|young-adult
7726,The House by the Lake,audible|fiction|historical|historical-fiction|kindle
7727,"Living Buddha, Living Christ",buddhism|non-fiction|religion|spiritual|spirituality
7728,The Earthsea Trilogy,fantasy|fiction|sci-fi-fantasy|science-fiction|young-adult
7729,"Left Drowning (Left Drowning, #1)",college|contemporary|kindle|new-adult|romance
7730,A Sick Day for Amos McGee,animals|caldecott|childrens|picture-book|picture-books
7731,Fourth of July Creek,contemporary|fiction|kindle|library|literary-fiction
7732,"Absolute Fear (New Orleans, #4)",lisa-jackson|mystery|romantic-suspense|suspense|thriller
7733,True Evil,fiction|greg-iles|mystery|suspense|thriller
7734,Tobacco Road (Brown Thrasher Books),fiction|historical-fiction|modern-library-100|modern-library-top-100|southern
7735,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,history|mystery|non-fiction|nonfiction|true-crime
7736,"Lord of Scoundrels (Scoundrels, #3)",historical|historical-fiction|historical-romance|regency|romance
7737,"Ozma of Oz (Oz, #3)",children|childrens|fantasy|fiction|oz
7738,The Johnstown Flood,american-history|audiobook|history|non-fiction|nonfiction
7739,The Christmas Sweater,christmas|fiction|glenn-beck|holiday|inspirational
7740,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",children|childrens|dork-diaries|middle-grade|realistic-fiction
7741,Deep Fathom,action-adventure|adventure|fiction|james-rollins|thriller
7742,The Gate House,demille|fiction|mystery|nelson-demille|suspense
7743,"Stay with Me (Wait for You, #3)",contemporary|contemporary-romance|new-adult|romance|series
7744,Seven Years to Sin,adult|historical|historical-romance|romance|sylvia-day
7745,"Perfect Scoundrels (Heist Society, #3)",contemporary|mystery|romance|series|young-adult
7746,When the Game Was Ours,basketball|biography|non-fiction|nonfiction|sports
7747,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",drizzt|fantasy|fiction|forgotten-realms|r-a-salvatore
7748,"Nemesis (Miss Marple, #12)",agatha-christie|crime|fiction|mysteries|mystery
7749,All Families are Psychotic,canadian|contemporary|fiction|humor|novels
7750,"The Blessing Way (Leaphorn & Chee, #1)",fiction|mysteries|mystery|native-american|series
7751,Another Piece of My Heart,chick-lit|fiction|first-reads|read-in-2012|romance
7752,"Stenhuggaren (Patrik Hedström, #3)",crime|fiction|mystery|scandinavian|thriller
7753,The Pigeon Wants a Puppy!,children|children-s-books|childrens|picture-book|picture-books
7754,The Road to Character,non-fiction|nonfiction|philosophy|psychology|self-help
7755,The General in His Labyrinth,fiction|historical-fiction|latin-america|literature|magical-realism
7756,La ciudad y los perros,fiction|latin-america|latin-american|peru|spanish
7757,Say What You Will,contemporary|fiction|realistic-fiction|romance|young-adult
7758,"Die Again (Rizzoli & Isles, #11)",crime|fiction|mystery|tess-gerritsen|thriller
7759,"Party Princess (The Princess Diaries, #7)",chick-lit|meg-cabot|romance|series|young-adult
7760,"Damaged 2 (Damaged, #2)",contemporary|kindle|new-adult|romance|series
7761,The Witness,mystery|romance|romantic-suspense|sandra-brown|suspense
7762,Mornings in Jenin,fiction|historical-fiction|middle-east|novels|palestine
7763,The Nanny,chick-lit|chicklit|contemporary|fiction|romance
7764,"Manwhore (Manwhore, #1)",contemporary|contemporary-romance|new-adult|romance|series
7765,"Ex-Heroes (Ex-Heroes, #1)",horror|post-apocalyptic|sci-fi|science-fiction|zombies
7766,Absolution Gap,fiction|sci-fi|science-fiction|scifi|space-opera
7767,The Faraway Tree Stories (The Faraway Tree #1-3),children|childrens|enid-blyton|fantasy|fiction
7768,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,biography|christian|non-fiction|nonfiction|young-adult
7769,Scoop,1930s|british-literature|fiction|modern-classics|modern-library
7770,Tales of a Female Nomad: Living at Large in the World,biography|memoir|non-fiction|nonfiction|travel
7771,Birds of America,fiction|literary-fiction|short-stories|short-story-collections|stories
7772,Big Rock,contemporary|contemporary-romance|friends-to-lovers|read-in-2016|romance
7773,"Three Dark Crowns (Three Dark Crowns, #1)",2016-releases|dnf|fantasy|magic|young-adult
7774,"Lunch in Paris: A Love Story, with Recipes",food|france|memoir|nonfiction|paris
7775,"Love and War (North and South, #2)",civil-war|fiction|historical|historical-fiction|series
7776,"Destined (Wings, #4)",faeries|fantasy|paranormal|romance|young-adult
7777,The Pale King,contemporary|dfw|fiction|literature|novels
7778,The Analects,china|history|non-fiction|philosophy|religion
7779,I'm with the Band: Confessions of a Groupie,biography|memoir|music|non-fiction|rory-gilmore-reading-challenge
7780,"Succubus Heat (Georgina Kincaid, #4)",fantasy|paranormal|paranormal-romance|romance|urban-fantasy
7781,"The Walking Dead, Vol. 09: Here We Remain",comics|graphic-novel|graphic-novels|horror|zombies
7782,Under Locke,bikers|contemporary|contemporary-romance|mc|romance
7783,The Leopard,fiction|historical-fiction|italian|italian-literature|italy
7784,Wolverine: Origin,comic-books|comics|graphic-novel|graphic-novels|marvel
7785,"Dawn (Cutler, #1)",fiction|horror|v-c-andrews|vc-andrews|young-adult
7786,"On the Prowl (Alpha & Omega, #0.5)",fantasy|paranormal|paranormal-romance|romance|urban-fantasy
7787,Silent Prey (Lucas Davenport #4),fiction|john-sandford|lucas-davenport|mystery|thriller
7788,"The Wayfarer Redemption (Wayfarer Redemption, #1)",epic-fantasy|fantasy|fiction|high-fantasy|sci-fi-fantasy
7789,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",fiction|france|historical|historical-fiction|history
7790,الجزار,arabic-novels|favourites|horror|my-books|novels
7791,Come Home,audiobooks|fiction|lisa-scottoline|mystery|suspense
7792,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",fairy-tales|fantasy|fiction|middle-grade|young-adult
7793,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",fantasy|fiction|high-fantasy|magic|trudi-canavan
7794,Everyman,american|fiction|literature|novel|novels
7795,Supernova: Akar,fiction|fiksi|indonesia|indonesian|novel
7796,"The Dirty Girls Social Club (Dirty Girls, #1)",chic-lit|chick-lit|chicklit|fiction|series
7797,"Dark Reunion (The Vampire Diaries, #4)",fantasy|paranormal|romance|vampires|young-adult
7798,The Dice Man,contemporary|fiction|novels|psychology|thriller
7799,"Black Butler, Vol. 2 (Black Butler, #2)",black-butler|fantasy|graphic-novels|manga|mangas
7800,Imperial Bedrooms ,american|contemporary|fiction|kindle|literary
7801,"Addicted to You (Addicted, #1)",contemporary|kindle|new-adult|romance|series
7802,"Just One Night (Just One Day, #2.5)",contemporary|read-in-2014|romance|series|young-adult
7803,Kindle User's Guide,abandoned|kindle|non-fiction|probably-not|reference
7804,"The Fire (Witch & Wizard, #3)",dystopian|fantasy|james-patterson|series|young-adult
7805,"A Killing Frost (Tomorrow, #3)",australian|fiction|series|war|young-adult
7806,Sadako and the Thousand Paper Cranes,children|childrens|fiction|historical-fiction|young-adult
7807,"Death Note, Vol. 4: Love (Death Note, #4)",comics|death-note|fantasy|graphic-novels|mangá
7808,"The Daughter of Time (Inspector Alan Grant, #5)",fiction|historical-fiction|history|mysteries|mystery
7809,"Prince of Fire (Gabriel Allon, #5)",daniel-silva|espionage|fiction|mystery|thriller
7810,Slowness,czech|fiction|literature|novel|novels
7811,"The Autumn Republic (Powder Mage, #3)",epic-fantasy|fantasy|fiction|flintlock-fantasy|magic
7812,Delta of Venus,1001|erotica|erótica|fiction|short-stories
7813,"The Walking Dead, Vol. 11: Fear the Hunters",comics|cómics|graphic-novel|graphic-novels|horror
